name	lat	lon
CYQT	48.3719972222222	-89.3217055555555
CYQU	55.1819055555556	-118.887188888889
CYQW	52.7691	-108.244461111111
CYQX	48.9370194444444	-54.5681361111111
CYQY	46.1615194444445	-60.0480444444444
CYQZ	53.0260777777778	-122.510366666667
CYRC	48.5206972222222	-71.0505722222222
CYRI	47.76435	-69.5843722222222
CYRJ	48.5198944444444	-72.2659694444445
CYRL	51.0670916666667	-93.7930444444445
CYRM	52.4296833333333	-114.904236111111
CYRQ	46.3515722222222	-72.6804583333333
CYRT	62.8106638888889	-92.1146138888889
CYSB	46.62555	-80.7978333333333
CYSC	45.4384833333333	-71.6913555555556
CYSG	46.0963555555556	-70.7145833333333
CYSJ	45.3161583333333	-65.8901222222222
CYSM	60.0203166666667	-111.961822222222
CYSN	43.1916027777778	-79.17115
CYSU	46.4405194444444	-63.8334777777778
CYTA	45.8645	-77.2514722222222
CYTH	55.8046333333333	-97.8624083333333
CYTN	45.6118194444444	-62.6211194444444
CYTR	44.1188888888889	-77.5280555555556
CYTS	48.5706583333333	-81.3766388888889
CYUL	45.4705555555556	-73.7408333333333
CYUY	48.2061888888889	-78.8355888888889
CYVB	48.0710888888889	-65.460225
CYVC	55.1513388888889	-105.266986111111
CYVO	48.0532861111111	-77.7826611111111
CYVP	58.0948777777778	-68.422175
CYVQ	65.281325	-126.798569444444
CYVR	49.1946944444444	-123.183966666667
CYVT	55.8419361111111	-108.417608333333
CYVV	44.7440388888889	-81.1085833333333
CYWG	49.9100138888889	-97.2400944444444
CYWK	52.922725	-66.864675
CYWL	52.1834055555556	-122.054338888889
CYXC	49.6121222222222	-115.782055555556
CYXD	53.5718277777778	-113.519458333333
CYXE	52.1709638888889	-106.699958333333
CYXH	50.0188944444444	-110.720627777778
CYXJ	56.2383777777778	-120.740286111111
CYXL	50.1141666666667	-91.9055
CYXR	47.6949138888889	-79.8489555555556
CYXS	53.8840388888889	-122.677552777778
CYXT	54.4685472222222	-128.578380555556
CYXU	43.0330555555556	-81.1510027777778
CYXX	49.0252666666667	-122.359955555556
CYXY	60.70955	-135.067269444444
CYYB	46.363825	-79.4242333333333
CYYC	51.1226138888889	-114.013347222222
CYYD	54.8253611111111	-127.182836111111
CYYE	58.8364	-122.596977777778
CYYF	49.4625777777778	-119.602277777778
CYYG	46.2891555555556	-63.11925
CYYJ	48.6471638888889	-123.425741666667
CYYL	56.8643888888889	-101.076105555556
CYYQ	58.7390611111111	-94.0663722222222
CYYR	53.3191666666667	-60.4258333333333
CYYT	47.6186194444445	-52.7524194444444
CYYU	49.4115888888889	-82.46845
CYYY	48.609025	-68.2075888888889
CYYZ	43.6766611111111	-79.6306444444444
CYZD	43.7426555555556	-79.4656388888889
CYZE	45.8842333333333	-82.5682805555556
CYZF	62.4630388888889	-114.440402777778
CYZH	55.292925	-114.777208333333
CYZP	53.2542555555556	-131.813808333333
CYZR	42.9996805555556	-82.3093638888889
CYZU	54.1438472222222	-115.786766666667
CYZV	50.2233888888889	-66.2656916666667
CYZX	44.9844444444444	-64.9169444444445
CYZY	55.2994694444444	-123.133386111111
CZBM	45.2909361111111	-72.741975
CZPC	49.5204277777778	-113.997097222222
CZUM	53.5626277777778	-64.1059361111111
PAAQ	61.5949138888889	-149.088711111111
PAAT	52.8325416666667	173.175555555556
PABE	60.7785555555556	-161.837166666667
PABI	63.9951611111111	-145.720025
PABR	71.2848611111111	-156.768583333333
PACD	55.2052611111111	-162.724522222222
PACV	60.4917777777778	-145.477555555556
PADG	68.0321111111111	-162.899194444444
PADK	51.8779638888889	-176.646030555556
PADL	59.0446666666667	-158.5055
PADQ	57.7499666666667	-152.493794444444
PAED	61.2513472222222	-149.806513888889
PAEI	64.6656444444445	-147.101438888889
PAEN	60.5733055555556	-151.244777777778
PAFA	64.8151111111111	-147.856444444444
PAFB	64.836725	-147.616222222222
PAGA	64.7361666666667	-156.937388888889
PAGK	62.1549444444444	-145.454333333333
PAGS	58.4252777777778	-135.707416666667
PAHO	59.6455555555556	-151.476583333333
PAIL	59.7555777777778	-154.917752777778
PAJN	58.3547416666667	-134.574683333333
PAKN	58.6764944444444	-156.648691666667
PAKT	55.3540833333333	-131.711222222222
PAKU	70.3306666666667	-149.598055555556
PAKW	55.5792333333333	-133.075997222222
PAMC	62.9527777777778	-155.607055555556
PANC	61.1741555555556	-149.998188888889
PANI	61.5815972222222	-159.543041666667
PANT	55.0422944444444	-131.5709
PAOM	64.5125527777778	-165.444369444444
PAOR	62.9611666666667	-141.928083333333
PAOT	66.8846194444445	-162.597677777778
PAPG	56.8014722222222	-132.946222222222
PASC	70.1955472222222	-148.465788888889
PASD	55.3136944444444	-160.521416666667
PASI	57.0468333333333	-135.361069444444
PASN	57.1663055555556	-170.222555555556
PASX	60.4751388888889	-151.039638888889
PASY	52.7122611111111	174.113611111111
PAUN	63.8885	-160.799111111111
PAVD	61.1342166666667	-146.244761111111
PAWG	56.4843333333333	-132.369833333333
PAYA	59.5033055555556	-139.66025
EEEI	59.2622222222222	24.2186111111111
EEKA	58.9908333333333	22.8308333333333
EEKE	58.23	22.5094444444444
EETN	59.4133333333333	24.8325
EETU	58.3075	26.6869444444444
EVJA	56.9425	23.2238888888889
EVLA	56.5175	21.0969444444444
EVRA	56.9236111111111	23.9711111111111
EYKA	54.9638888888889	24.0847222222222
EYPA	55.9733333333333	21.0938888888889
EYSA	55.8938888888889	23.395
EYVI	54.6369444444444	25.2877777777778
LUBL	47.8384666666667	27.7807055555556
LUBM	47.8626194444445	28.2128666666667
LUCH	45.8437805555556	28.2636583333333
LUKK	46.9277944444444	28.9309277777778
RCBS	24.4288888888889	118.361111111111
RCFG	26.1597222222222	119.958333333333
UAAA	43.3555555555556	77.0438888888889
UAAH	46.8938888888889	75.0052777777778
UAAT	45.1222222222222	78.4433333333333
UACC	51.0225	71.4661111111111
UACK	53.33	69.5966666666667
UACP	54.7744444444444	69.185
UADD	42.8541666666667	71.3027777777778
UAII	42.365	69.4755555555556
UAKD	47.7088888888889	67.7391666666667
UAKK	49.6713888888889	73.3363888888889
UAOL	45.6219305555556	63.2106222222222
UAON	46.0525	63.2491666666667
UAOO	44.7061111111111	65.5916666666667
UARR	51.1508333333333	51.5430555555556
UASK	50.0361111111111	82.4941666666667
UASP	52.195	77.0738888888889
UASS	50.3513888888889	80.2344444444445
UATE	43.86	51.0919444444444
UATG	47.1219444444444	51.8213888888889
UATT	50.2458333333333	57.2066666666667
UAUR	50.325	66.96
UAUU	53.2069444444444	63.5502777777778
UBBB	40.4697222222222	50.0513888888889
UBBG	40.7388888888889	46.32
UBBL	38.7586111111111	48.8063888888889
UBBN	39.1887333333333	45.4572805555556
UBBQ	40.8088888888889	47.7252777777778
UBBY	41.5622222222222	46.6672222222222
UCFL	42.5857138888889	76.7018111111111
UCFM	43.0612722222222	74.4775083333333
UCFO	40.6089972222222	72.7932138888889
UCFP	42.5083333333333	78.4077777777778
UDSG	40.750475	43.859325
UDYE	40.1219916666667	44.4650916666667
UDYZ	40.147275	44.3958805555556
UEBB	67.6477777777778	134.693611111111
UECT	59.8816666666667	111.045555555556
UEEA	58.6033333333333	125.407777777778
UEEE	62.0933333333333	129.773333333333
UELL	56.9138888888889	124.913888888889
UEMH	62.7894444444444	136.855
UEMM	62.1080833333333	129.56425
UEMO	60.4008333333333	120.471111111111
UEMU	60.3561111111111	134.434722222222
UENN	63.2969444444444	118.343055555556
UERL	60.72	114.823333333333
UERO	68.5161111111111	112.48
UERP	66.4005555555556	112.030277777778
UERR	62.5347222222222	114.038888888889
UESO	70.6247222222222	147.896388888889
UESS	68.7413888888889	161.339722222222
UEST	71.6955555555556	128.900555555556
UESU	65.7483333333333	150.888333333333
UEVV	66.7952777777778	123.3625
UGKO	42.176825	42.4827138888889
UGSB	41.6101777777778	41.5994388888889
UGTB	41.6691555555556	44.9547916666667
UHBB	50.4255555555556	127.4125
UHHH	48.5280555555556	135.188055555556
UHKD	50.6052777777778	137.08
UHKG	49.2366666666667	140.188333333333
UHKK	50.4091666666667	136.934722222222
UHMA	64.735	177.738333333333
UHMD	64.3780555555555	-173.243333333333
UHMI	68.8683333333333	-179.376666666667
UHMK	67.8469444444445	166.135277777778
UHMM	59.9111111111111	150.720555555556
UHMO	64.6666666666667	170.416666666667
UHMP	69.7833333333333	170.595
UHMS	62.9166666666667	152.416666666667
UHNN	53.1541666666667	140.651111111111
UHOO	59.4016666666667	143.051666666667
UHPP	53.1702777777778	158.453611111111
UHSI	45.2563888888889	147.955833333333
UHSS	46.8886111111111	142.7175
UHWW	43.3980555555556	132.148888888889
UIAA	52.0266666666667	113.305
UIBB	56.3705555555556	101.698611111111
UIIB	52.915	103.575
UIII	52.2672222222222	104.394722222222
UIIR	52.3677777777778	104.183333333333
UITT	56.8580555555556	105.729444444444
UIUU	51.8077777777778	107.438333333333
UKBB	50.3447222222222	30.8933333333333
UKBC	49.7961111111111	30.0244444444444
UKCC	48.075	37.7255555555556
UKCM	47.0761111111111	37.4497222222222
UKCW	48.4180555555556	39.3747222222222
UKDB	46.815	36.7583333333333
UKDD	48.3572222222222	35.1005555555556
UKDE	47.8671111111111	35.3150833333333
UKDR	48.0441666666667	33.2080555555556
UKHD	50.025	36.2672222222222
UKHH	49.9268138888889	36.2900638888889
UKHK	49.1338888888889	33.4763888888889
UKHP	49.5694444444445	34.3941666666667
UKHS	50.8583333333333	34.7627777777778
UKKE	49.4158333333333	31.995
UKKK	50.4019444444444	30.4519444444444
UKKM	50.6002777777778	30.1936111111111
UKKO	50.1588888888889	28.7383333333333
UKKT	50.4788888888889	30.3841666666667
UKKW	50.2333333333333	30.2983333333333
UKLH	49.3594	26.9333583333333
UKLI	48.8838888888889	24.6844444444444
UKLL	49.8097222222222	23.9583333333333
UKLN	48.2591666666667	25.98
UKLR	50.6083333333333	26.1397222222222
UKLT	49.525	25.6988888888889
UKLU	48.6344444444444	22.2633333333333
UKOH	46.6761111111111	32.5063888888889
UKOM	46.6691666666667	30.0111111111111
UKON	47.0580555555556	31.9194444444444
UKOO	46.4266666666667	30.6763888888889
UKWW	49.2425	28.6138888888889
ULAA	64.6002777777778	40.7166666666667
ULAH	64.4416666666667	40.4222222222222
ULAM	67.6402777777778	53.1219444444444
ULDD	69.7633333333333	61.5633333333333
ULLI	59.8002777777778	30.2625
ULMK	67.4627777777778	33.5855555555556
ULMM	68.7816666666667	32.7511111111111
ULNR	57.9611111111111	31.3844444444444
ULOO	57.7838888888889	28.3952777777778
ULPB	61.8852777777778	34.1547222222222
ULWC	59.2761111111111	38.0188888888889
ULWW	59.2816666666667	39.9447222222222
UMBB	52.1083333333333	23.8963888888889
UMGG	52.5269444444445	31.0166666666667
UMII	55.1263888888889	30.3497222222222
UMKK	54.89	20.5925
UMMG	53.6019444444445	24.0538888888889
UMMM	53.8644444444445	27.5397222222222
UMMS	53.8825	28.0308333333333
UMOO	53.9552777777778	30.0941666666667
UNAA	53.74	91.3852777777778
UNBB	53.3633333333333	83.5397222222222
UNBG	51.9691666666667	85.8363888888889
UNCC	55.0916666666667	82.9066666666667
UNEE	55.27	86.1075
UNII	58.4738888888889	92.1130555555556
UNIP	61.5916666666667	89.9997222222222
UNKL	56.1730555555556	92.4933333333333
UNKM	56.1766666666667	92.5433333333333
UNKY	51.6694444444445	94.4005555555556
UNNE	55.0916666666667	83.0038888888889
UNNT	55.0333333333333	82.5991666666667
UNOO	54.9672222222222	73.3102777777778
UNSS	60.7088888888889	77.6611111111111
UNTT	56.3830555555556	85.2105555555556
UNWW	53.8119444444444	86.8783333333333
UOHH	71.9783333333333	102.493333333333
UOII	67.4375	86.6219444444444
UOOO	69.3111111111111	87.3319444444445
URFF	45.0519444444444	33.9736111111111
URKA	45.0022222222222	37.3472222222222
URKG	44.5819444444444	38.0130555555556
URKK	45.0347222222222	39.1702777777778
URKN	44.57	38.0386111111111
URMG	43.3883333333333	45.6997222222222
URML	42.8167972222222	47.6524083333333
URMM	44.2268027777778	43.0830138888889
URMN	43.5133333333333	43.6366666666667
URMO	43.2052777777778	44.6066666666667
URMS	43.3236111111111	45.0122222222222
URMT	45.1091666666667	42.1125
URRR	47.2583333333333	39.8180555555556
URRT	47.1983333333333	38.8491666666667
URSS	43.4444444444444	39.9469444444444
URWA	46.2833333333333	48.0063888888889
URWI	46.3747222222222	44.3238888888889
URWW	48.7825	44.3455555555556
USCC	55.3058333333333	61.5036111111111
USCM	53.3930555555556	58.7555555555556
USDA	71.2144444444445	72.0388888888889
USDB	70.3152777777778	68.3336111111111
USDD	66.590675	66.6111111111111
USHH	61.0286111111111	69.0861111111111
USHN	62.1105555555556	65.6138888888889
USHQ	63.6880555555556	66.6997222222222
USHS	61.3244444444444	63.6044444444445
USHU	60.1072222222222	64.8258333333333
USII	56.8352777777778	53.4625
USKK	58.5034444444444	49.3469444444444
USMM	65.4822222222222	72.6983333333333
USMQ	67.9883333333333	75.0969444444444
USMU	66.07	76.5194444444444
USNN	60.9486111111111	76.4805555555556
USPP	57.9144444444444	56.0213888888889
USRK	62.1905555555556	74.5336111111111
USRO	63.1838888888889	75.2688888888889
USRR	61.3438888888889	73.4022222222222
USSS	56.7430555555556	60.8030555555556
USTR	57.1683333333333	65.3161111111111
USUU	55.475	65.4152777777778
UTAA	37.9916666666667	58.3633333333333
UTAK	40.0633333333333	53.0072222222222
UTAM	37.6216666666667	61.8966666666667
UTAT	41.7616666666667	59.8416666666667
UTAV	39.0833333333333	63.6133333333333
UTDD	38.5433333333333	68.825
UTDK	37.9883333333333	69.8066666666667
UTDL	40.215	69.6966666666667
UTDT	37.8666666666667	68.865
UTFA	40.7266666666667	72.2933333333333
UTFF	40.3583333333333	71.745
UTFN	40.985	71.5566666666667
UTNN	42.4883333333333	59.6233333333333
UTNU	41.5833333333333	60.645
UTSA	40.1166666666667	65.1716666666667
UTSB	39.775	64.4833333333333
UTSK	38.8033333333333	65.7733333333333
UTSN	41.6133333333333	64.2333333333333
UTSS	39.7	66.9833333333333
UTST	37.2866666666667	67.3083333333333
UTTP	41.3116666666667	69.3916666666667
UTTT	41.2566666666667	69.2816666666667
UUBA	57.7966666666667	41.0180555555556
UUBC	54.5486111111111	36.3713888888889
UUBI	56.9425	40.9322222222222
UUBK	58.1033333333333	38.93
UUBL	56.1275	40.315
UUBP	53.2144444444444	34.1758333333333
UUBW	55.5527777777778	38.1497222222222
UUDD	55.4086111111111	37.9063888888889
UUDL	57.5605555555556	40.1575
UUEE	55.9725	37.4130555555555
UUMB	55.6113888888889	36.6477777777778
UUMO	55.5075	37.5041666666667
UUMU	55.88	38.0633333333333
UUOB	50.6438888888889	36.59
UUOD	51.6533333333333	39.2569444444444
UUOK	51.7505555555556	36.2955555555556
UUOL	52.7031944444444	39.5378055555555
UUOO	51.815	39.2297222222222
UUOS	51.3291666666667	37.7691666666667
UUOT	52.805	41.4833333333333
UUWW	55.5991666666667	37.2730555555556
UUYH	63.5669444444445	53.8044444444444
UUYP	65.1213888888889	57.1308333333333
UUYS	66.0047222222222	57.3672222222222
UUYW	67.4891666666667	63.9894444444444
UUYY	61.6466666666667	50.845
UWGG	56.23	43.7841666666667
UWKB	54.6416666666667	52.8
UWKD	55.6069444444444	49.2802777777778
UWKE	55.5647222222222	52.0925
UWKJ	56.7052777777778	47.8952777777778
UWKS	56.0902777777778	47.3472222222222
UWLL	54.2683333333333	48.2236111111111
UWLW	54.3994444444444	48.8011111111111
UWOO	51.7958333333333	55.4566666666667
UWOR	51.0725	58.5958333333333
UWPP	53.1091666666667	45.0261111111111
UWPS	54.1252777777778	45.2125
UWSS	51.5655555555556	46.0455555555556
UWUU	54.5577777777778	55.8738888888889
UWWG	53.2188888888889	50.3280555555556
UWWW	53.5011111111111	50.1538888888889
VHHH	22.3088888888889	113.914722222222
VMMC	22.1494444444444	113.591388888889
ZBAA	40.0733333333333	116.598333333333
ZBHH	40.8483333333333	111.823333333333
ZBLA	49.205	119.826666666667
ZBMZ	49.565	117.333333333333
ZBSH	39.97	119.731666666667
ZBSJ	38.2816666666667	114.698333333333
ZBTJ	39.1233333333333	117.345
ZBYN	37.7483333333333	112.63
ZGDY	29.1016666666667	110.445
ZGGG	23.3933333333333	113.308333333333
ZGHA	28.19	113.218333333333
ZGKL	25.2166666666667	110.038333333333
ZGNN	22.61	108.173333333333
ZGOW	23.5533333333333	116.501666666667
ZGSZ	22.6383333333333	113.811666666667
ZHCC	34.5183333333333	113.84
ZHHH	30.785	114.206666666667
ZJHK	19.9333333333333	110.46
ZJSY	18.3016666666667	109.413333333333
ZKPY	39.2056083333333	125.670241666667
ZLDH	40.1633333333333	94.81
ZLIC	38.3216666666667	106.391666666667
ZLJQ	39.8583333333333	98.34
ZLLL	36.5166666666667	103.621666666667
ZLXN	36.5266666666667	102.041666666667
ZLXY	34.445	108.75
ZLYS	32.835	97.035
ZMBH	46.1675	100.702777777778
ZMBU	46.6602777777778	113.285277777778
ZMCD	48.135	114.646388888889
ZMDZ	43.6083333333333	104.366111111111
ZMGT	43.0127777777778	101.333333333333
ZMKB	43.1436111111111	106.843888888889
ZMKD	47.9544444444444	91.6275
ZMMN	49.6627777777778	100.099444444444
ZMUB	47.8425	106.7675
ZMUG	50.0666666666667	91.9363888888889
ZMUL	48.9941666666667	89.9233333333333
ZPJH	21.975	100.761666666667
ZPLJ	26.6783333333333	100.246666666667
ZPPP	25.105	102.941666666667
ZSAM	24.545	118.126666666667
ZSCG	31.9183333333333	119.776666666667
ZSCN	28.8633333333333	115.9
ZSFZ	25.9333333333333	119.665
ZSHC	30.2283333333333	120.433333333333
ZSJN	36.8583333333333	117.215
ZSNB	29.8266666666667	121.463333333333
ZSNJ	31.7433333333333	118.863333333333
ZSOF	31.9866666666667	116.975
ZSPD	31.145	121.793333333333
ZSQD	36.265	120.373333333333
ZSQZ	24.7983333333333	118.588333333333
ZSSH	33.79	119.123333333333
ZSSS	31.1966666666667	121.335
ZSTX	29.735	118.255
ZSWH	37.1883333333333	122.23
ZSWX	31.4933333333333	120.428333333333
ZSWZ	27.91	120.853333333333
ZSXZ	34.0583333333333	117.555
ZSYN	33.425	120.201666666667
ZSYT	37.6616666666667	120.978333333333
ZSYW	29.3433333333333	120.033333333333
ZUCK	29.72	106.64
ZUGY	26.5366666666667	106.8
ZULS	29.2966666666667	90.9116666666667
ZUUU	30.58	103.948333333333
ZUXC	27.99	102.183333333333
ZWKC	41.6766666666667	82.8716666666667
ZWSH	39.545	76.0216666666667
ZWTL	43.0316666666667	89.1
ZWTN	37.04	79.8616666666667
ZWWW	43.9083333333333	87.475
ZYCC	43.9983333333333	125.688333333333
ZYHB	45.625	126.251666666667
ZYJM	46.8416666666667	130.465
ZYMD	44.5233333333333	129.57
ZYQQ	47.2383333333333	123.916666666667
ZYTL	38.9666666666667	121.54
ZYTX	41.6416666666667	123.485
ZYYJ	42.8816666666667	129.45
BGBW	61.1607194444444	-45.425675
BGSF	67.0169694444444	-50.689325
BGTL	76.5312027777778	-68.7031611111111
BIAR	65.6586111111111	-18.0722222222222
BIEG	65.2833333333333	-14.4013888888889
BIHN	64.2955555555556	-15.2272222222222
BIHU	65.9525	-17.4258333333333
BIKF	63.985	-22.6055555555556
BIKR	65.7316666666667	-19.5727777777778
BIRK	64.13	-21.9405555555556
BKPR	42.5727777777778	21.0358333333333
EBAW	51.1894444444444	4.46027777777778
EBBE	50.7577777777778	4.76694444444444
EBBR	50.9013888888889	4.48444444444445
EBCI	50.46	4.45277777777778
EBCV	50.5758333333333	3.83111111111111
EBFN	51.0902777777778	2.65277777777778
EBKT	50.8186111111111	3.20916666666667
EBLG	50.6363888888889	5.44277777777778
EBOS	51.1988888888889	2.86222222222222
EDAB	51.1935305555556	14.5197472222222
EDAC	50.9818166666667	12.5063611111111
EDAH	53.8787055555556	14.1523472222222
EDBC	51.8559277777778	11.4180083333333
EDBH	54.338175	12.7101055555556
EDBN	53.6022361111111	13.3060805555556
EDCD	51.889475	14.5319861111111
EDCY	51.577	14.137
EDDB	52.3622472222222	13.5006722222222
EDDC	51.1343444444444	13.768
EDDE	50.9798111111111	10.9581055555556
EDDF	50.0333055555556	8.57045555555556
EDDG	52.1346416666667	7.68483055555556
EDDH	53.6303888888889	9.98822777777778
EDDK	50.8659166666667	7.14274444444445
EDDL	51.280925	6.75731111111111
EDDM	48.3537833333333	11.7860861111111
EDDN	49.4987	11.0780083333333
EDDP	51.4239916666667	12.2363833333333
EDDR	49.2145527777778	7.10950833333333
EDDS	48.6898777777778	9.22196388888889
EDDT	52.5596861111111	13.2877111111111
EDDV	52.4602138888889	9.68352222222222
EDDW	53.0474	8.78674722222222
EDFH	49.9486722222222	7.26389166666667
EDGE	50.9922222222222	10.4761111111111
EDGS	50.7076583333333	8.08296944444444
EDHI	53.5337972222222	9.83228611111111
EDHL	53.8053666666667	10.7192222222222
EDJA	47.9888222222222	10.2394833333333
EDLE	51.4022222222222	6.93722222222222
EDLP	51.6140888888889	8.61631666666667
EDLV	51.6024138888889	6.14217222222222
EDLW	51.5183138888889	7.61224166666667
EDMA	48.4251583333333	10.9317638888889
EDMO	48.0813638888889	11.2830666666667
EDNY	47.6713166666667	9.51148611111111
EDOP	53.4269972222222	11.7834361111111
EDOV	52.6288888888889	11.82
EDQG	49.6481305555556	9.96648333333333
EDRZ	49.209525	7.40064722222222
EDSB	48.7793527777778	8.0805
EDTG	47.9030555555556	7.61777777777778
EDTL	48.36925	7.82772222222222
EDTM	48.0538888888889	9.37277777777778
EDTY	49.1183166666667	9.78395555555556
EDVE	52.3191861111111	10.5588888888889
EDVK	51.4207916666667	9.39215833333333
EDXW	54.9116361111111	8.34238611111111
EFET	68.3644444444444	23.4275
EFHA	61.8563888888889	24.7891666666667
EFHK	60.3172222222222	24.9633333333333
EFHN	59.8455555555556	23.0822222222222
EFIT	62.1661111111111	30.0736111111111
EFIV	68.6108333333333	27.4138888888889
EFJO	62.6588888888889	29.6244444444444
EFJY	62.4008333333333	25.6727777777778
EFKA	63.1241666666667	23.0513888888889
EFKE	65.7791666666667	24.5847222222222
EFKI	64.2841666666667	27.6875
EFKK	63.7202777777778	23.1391666666667
EFKS	65.9902777777778	29.2319444444444
EFKT	67.6986111111111	24.8480555555556
EFKU	63.0086111111111	27.7944444444444
EFLP	61.0458333333333	28.1486111111111
EFMA	60.1219444444445	19.8963888888889
EFMI	61.6863888888889	27.2
EFOU	64.9291666666667	25.3555555555556
EFPO	61.4613888888889	21.7977777777778
EFPU	65.4022222222222	26.9469444444444
EFRO	66.5616666666667	25.8308333333333
EFSA	61.9427777777778	28.945
EFSI	62.6936111111111	22.8319444444444
EFSO	67.3966666666667	26.6180555555556
EFTP	61.4152777777778	23.5877777777778
EFTU	60.5147222222222	22.2616666666667
EFUT	60.8963888888889	26.9380555555556
EFVA	63.0452777777778	21.7641666666667
EFVR	62.1711111111111	27.8686111111111
EFYL	64.055	24.725
EGAA	54.6575	-6.21583333333333
EGAC	54.6180555555556	-5.8725
EGAE	55.0427777777778	-7.16194444444445
EGBB	52.4538555555556	-1.74802777777778
EGBE	52.3698111111111	-1.47968055555556
EGBP	51.6680555555556	-2.05694444444444
EGCC	53.3538888888889	-2.275
EGCD	53.3380555555556	-2.14888888888889
EGCN	53.4752833333333	-1.00413611111111
EGDC	51.0871666666667	-4.15033888888889
EGDL	51.5051444444445	-1.99342777777778
EGDR	50.0860916666667	-5.25571111111111
EGDX	51.4048111111111	-3.43576388888889
EGDY	51.00935	-2.63885277777778
EGEC	55.4376166666667	-5.6881
EGFE	51.8330555555556	-4.96111111111111
EGFF	51.3966666666667	-3.34333333333333
EGGD	51.3826694444444	-2.7191
EGGP	53.3336111111111	-2.84972222222222
EGGW	51.8747222222222	-0.368333333333333
EGHH	50.78	-1.8425
EGHI	50.9502777777778	-1.35666666666667
EGHL	51.1866666666667	-1.03194444444444
EGHQ	50.4408333333333	-4.99527777777778
EGJB	49.4347222222222	-2.60194444444444
EGJJ	49.2079527777778	-2.195525
EGKB	51.3308333333333	0.0325
EGKK	51.1480555555556	-0.190277777777778
EGLC	51.5052777777778	0.0552777777777778
EGLF	51.2752777777778	-0.7775
EGLJ	51.6744444444444	-1.08527777777778
EGLL	51.4775	-0.461388888888889
EGMC	51.5702777777778	0.693333333333333
EGMD	50.9561111111111	0.939166666666667
EGMH	51.3422222222222	1.34611111111111
EGNC	54.9375	-2.80916666666667
EGNE	53.2805555555556	-0.951388888888889
EGNH	53.7716666666667	-3.02861111111111
EGNJ	53.5744444444445	-0.350833333333333
EGNM	53.8658333333333	-1.66055555555556
EGNO	53.745	-2.88388888888889
EGNR	53.1780555555556	-2.97777777777778
EGNS	54.0833333333333	-4.62333333333333
EGNT	55.0379222222222	-1.68980277777778
EGNV	54.5091666666667	-1.42944444444444
EGNX	52.8311111111111	-1.32777777777778
EGOS	52.7981694444444	-2.66804166666667
EGOV	53.2481194444445	-4.53557222222222
EGOW	53.581575	-3.05552222222222
EGPB	59.8813888888889	-1.29388888888889
EGPC	58.4588888888889	-3.09305555555556
EGPD	57.2025	-2.19805555555556
EGPE	57.5425	-4.0475
EGPF	55.8719444444444	-4.43305555555556
EGPH	55.95	-3.3725
EGPI	55.6833333333333	-6.25972222222222
EGPK	55.5094444444445	-4.59444444444444
EGPL	57.4805555555556	-7.36388888888889
EGPO	58.2155555555556	-6.33111111111111
EGQL	56.3726916666667	-2.86847222222222
EGQS	57.7051666666667	-3.33916666666667
EGSC	52.205	0.175
EGSH	52.6758333333333	1.28277777777778
EGSS	51.885	0.235
EGSU	52.0908333333333	0.131944444444444
EGSX	51.7216666666667	0.154166666666667
EGTC	52.0722222222222	-0.616666666666667
EGTE	50.7342916666667	-3.41381111111111
EGTG	51.5194444444444	-2.59083333333333
EGTK	51.8369444444445	-1.32
EGUB	51.6162666666667	-1.09581666666667
EGUO	51.4408333333333	-2.28
EGVA	51.6816666666667	-1.79
EGVO	51.2341388888889	-0.942825
EGWU	51.5530555555556	-0.418333333333333
EGXD	54.1371861111111	-1.42021944444444
EGXG	53.8343333333333	-1.1955
EGXU	54.0489111111111	-1.25274722222222
EGXY	53.0227777777778	-0.911111111111111
EGXZ	54.2055222222222	-1.38209444444444
EGYD	53.03035	-0.483241666666667
EGYE	52.962225	-0.561625
EGYM	52.6483527777778	0.550691666666667
EHAM	52.3080555555556	4.76416666666667
EHBK	50.9158333333333	5.77694444444444
EHEH	51.45	5.37444444444444
EHGG	53.125	6.58333333333333
EHRD	51.9569444444444	4.43722222222222
EHTW	52.2758333333333	6.88916666666667
EICK	51.8413888888889	-8.49111111111111
EIDW	53.4213888888889	-6.27
EIKN	53.9102777777778	-8.81861111111111
EIKY	52.1808333333333	-9.52388888888889
EIME	53.3030555555556	-6.45527777777778
EINN	52.7019444444445	-8.92472222222222
EKAH	56.3000166666667	10.6190083333333
EKBI	55.7403222222222	9.15177777777778
EKCH	55.6179166666667	12.6559722222222
EKEB	55.5259416666667	8.55340277777778
EKKA	56.2974583333333	9.12462777777778
EKOD	55.4766638888889	10.3309333333333
EKRK	55.5855666666667	12.1314277777778
EKRN	55.0632666666667	14.7595583333333
EKSB	54.9643666666667	9.79173055555556
EKSP	55.2255527777778	9.26393055555556
EKTS	57.0688	8.705225
EKVG	62.0636277777778	-7.27721944444444
EKYT	57.0927888888889	9.84916388888889
ELLX	49.6233333333333	6.20444444444444
ENAL	62.5625	6.11972222222222
ENAN	69.2925	16.1441666666667
ENAT	69.9761111111111	23.3716666666667
ENBO	67.2691666666667	14.3652777777778
ENBR	60.2936111111111	5.21805555555556
ENCN	58.2038888888889	8.085
ENDU	69.0558333333333	18.5402777777778
ENEV	68.4888888888889	16.6783333333333
ENFG	61.0155555555556	9.28805555555556
ENGM	60.2027777777778	11.0838888888889
ENHD	59.3433333333333	5.2125
